날짜,FINAL_TOC,FLOW,TEMP,AERB_DO,AERB_RET,AERB_WIT,AERB_MLSS,EQ_TOC,EQ_pH,EQ_SS,DAF_TOC,DAF_pH,DAF_SS,AERA_TOC,AERA_pH,AERA_DO,AERA_MLSS,AERB_TOC,AERB_pH,CLAA_TOC,CLAA_pH,CLAA_SS,CLAB_TOC,CLAB_pH,CLAB_SS,FINAL_pH,FINAL_SS,AERA_WIT,AERA_RET,AERA_SV,AERB_SV,AERA_SRT,AERB_SRT,AERA_FM,AERB_FM,AERA_SVI,AERB_SVI,AERA_RET_CON,AERB_RET_CON
2038-01-04 03:00:00,1.77,340.09,28.0,2.64 ,136.01 ,9.0,2647.5,216.5,11.91,48.0,177.56,9.04,28.88,11.0,7.34,2.00 ,2608.13,11.63,7.42,10.0,7.5,2.56,9.19,7.52,4.0,7.75,8.57 ,9.0,135.96 ,75.0,70.0,41.67 ,42.30 ,0.07 ,0.07 ,287.56 ,264.40 ,3477.50 ,3782.14 
2038-01-04 04:00:00,1.81,340.01,28.0,2.65 ,136.03 ,9.0,2652.5,215.5,11.88,44.0,177.69,8.99,29.13,11.0,7.33,2.00 ,2608.54,11.71,7.41,10.0,7.5,2.44,9.15,7.51,4.0,7.75,8.57 ,9.0,135.98 ,75.0,70.0,41.67 ,42.37 ,0.07 ,0.07 ,287.52 ,263.90 ,3478.06 ,3789.29 
2038-01-04 05:00:00,1.79,340.11,28.0,2.63 ,136.00 ,9.0,2657.5,214.5,11.86,40.0,177.81,8.93,29.38,11.0,7.32,2.00 ,2608.96,11.79,7.41,10.0,7.5,2.31,9.1,7.51,4.0,7.75,8.47 ,9.0,136.00 ,75.0,70.0,41.67 ,42.44 ,0.07 ,0.07 ,287.47 ,263.41 ,3478.61 ,3796.43 
2038-01-04 06:00:00,1.9,339.96,28.0,2.64 ,135.98 ,9.0,2662.5,213.5,11.84,36.0,177.94,8.88,29.63,11.0,7.31,2.00 ,2609.38,11.88,7.41,10.0,7.5,2.19,9.06,7.51,4.0,7.75,8.64 ,9.0,136.05 ,75.0,70.0,41.67 ,42.51 ,0.07 ,0.07 ,287.43 ,262.91 ,3479.17 ,3803.57 
2038-01-04 07:00:00,1.84,340.12,28.0,2.70 ,135.98 ,9.0,2667.5,212.5,11.81,32.0,178.06,8.83,29.88,11.0,7.3,2.00 ,2609.79,11.96,7.4,10.0,7.5,2.06,9.02,7.5,4.0,7.75,8.60 ,9.0,135.98 ,75.0,70.0,41.67 ,42.59 ,0.07 ,0.07 ,287.38 ,262.42 ,3479.72 ,3810.71 
2038-01-04 08:00:00,1.92,342.35,28.0,2.72 ,136.84 ,9.0,2669.58,212.29,11.84,29.83,178.19,8.84,29.63,11.02,7.3,2.00 ,2611.04,12.0,7.4,10.0,7.5,2.08,9.02,7.5,3.98,7.75,8.57 ,9.0,136.90 ,75.0,70.0,41.67 ,42.60 ,0.07 ,0.07 ,287.24 ,262.21 ,3481.39 ,3813.69 
2038-01-04 09:00:00,1.84,368.12,28.0,2.70 ,147.22 ,9.0,2668.75,212.86,11.91,29.5,178.31,8.91,28.88,11.06,7.31,2.00 ,2613.13,12.0,7.39,10.0,7.5,2.25,9.06,7.51,3.94,7.75,1.95 ,9.0,147.20 ,75.0,70.0,41.67 ,42.55 ,0.07 ,0.08 ,287.01 ,262.30 ,3484.17 ,3812.50 
2038-01-04 10:00:00,9.79,385.98,28.0,2.67 ,154.22 ,9.0,2667.92,213.43,11.98,29.17,178.44,8.98,28.13,11.1,7.31,2.00 ,2615.21,12.0,7.39,10.0,7.5,2.42,9.1,7.51,3.9,7.66,2.20 ,9.0,154.21 ,75.0,70.0,41.67 ,42.51 ,0.07 ,0.08 ,286.78 ,262.38 ,3486.94 ,3811.31 
2038-01-04 11:00:00,1.7,400.06,28.0,2.31 ,159.95 ,9.0,2667.08,214.0,12.05,28.83,178.56,9.05,27.38,11.15,7.31,2.00 ,2617.29,12.0,7.39,10.0,7.5,2.58,9.15,7.51,3.85,7.57,7.63 ,9.0,160.01 ,75.0,70.0,41.67 ,42.46 ,0.07 ,0.09 ,286.56 ,262.46 ,3489.72 ,3810.12 
2038-01-04 12:00:00,1.78,399.84,28.0,2.00 ,159.98 ,9.0,2666.25,214.57,12.12,28.5,178.69,9.12,26.63,11.19,7.32,2.00 ,2619.38,12.0,7.38,10.0,7.5,2.75,9.19,7.52,3.81,7.51,7.51 ,9.0,159.96 ,75.0,70.0,41.67 ,42.41 ,0.07 ,0.09 ,286.33 ,262.54 ,3492.50 ,3808.93 
2038-01-04 13:00:00,1.85,400.1,28.0,1.72 ,159.94 ,9.0,2665.42,215.14,12.19,28.17,178.81,9.19,25.88,11.23,7.32,2.00 ,2621.46,12.0,7.38,10.0,7.5,2.92,9.23,7.52,3.77,7.47,7.47 ,9.0,159.94 ,75.0,70.0,41.67 ,42.37 ,0.07 ,0.09 ,286.10 ,262.62 ,3495.28 ,3807.74 
2038-01-04 14:00:00,1.88,400.1,28.0,1.52 ,160.01 ,9.0,2664.58,215.71,12.26,27.83,178.94,9.26,25.13,11.27,7.33,2.00 ,2623.54,12.0,7.37,10.0,7.5,3.08,9.27,7.53,3.73,7.52,7.43 ,9.0,160.04 ,75.0,70.0,41.67 ,42.32 ,0.07 ,0.09 ,285.87 ,262.71 ,3498.06 ,3806.55 
2038-01-04 15:00:00,1.89,400.03,28.0,1.35 ,159.99 ,9.0,2663.75,215.32,12.29,27.5,178.65,9.31,24.38,11.31,7.33,2.00 ,2625.63,12.0,7.37,10.0,7.5,3.25,9.31,7.53,3.69,7.51,7.44 ,9.0,159.98 ,75.0,70.0,41.67 ,42.27 ,0.07 ,0.09 ,285.65 ,262.79 ,3500.83 ,3805.36 
2038-01-04 16:00:00,1.86,399.89,28.0,1.25 ,160.04 ,9.0,2662.92,213.97,12.26,27.17,177.94,9.32,23.63,11.35,7.34,2.00 ,2627.71,12.0,7.36,10.0,7.5,3.42,9.35,7.54,3.65,7.5,7.36 ,9.0,160.05 ,75.0,70.0,41.67 ,42.22 ,0.07 ,0.09 ,285.42 ,262.87 ,3503.61 ,3804.17 
2038-01-04 17:00:00,1.84,399.86,28.0,1.14 ,159.97 ,9.0,2662.08,212.62,12.24,26.83,177.23,9.33,22.88,11.4,7.34,2.00 ,2629.79,12.0,7.36,10.0,7.5,3.58,9.4,7.54,3.6,7.47,7.37 ,9.0,160.01 ,75.0,70.0,41.67 ,42.18 ,0.06 ,0.09 ,285.19 ,262.95 ,3506.39 ,3802.98 
2038-01-04 18:00:00,1.85,400.1,28.0,1.06 ,160.02 ,9.0,2661.25,211.27,12.22,26.5,176.52,9.34,22.13,11.44,7.34,2.00 ,2631.88,12.0,7.36,10.0,7.5,3.75,9.44,7.54,3.56,7.47,7.55 ,9.0,160.01 ,75.0,70.0,41.67 ,42.13 ,0.06 ,0.08 ,284.97 ,263.03 ,3509.17 ,3801.79 
2038-01-04 19:00:00,1.85,400.11,28.0,0.99 ,159.95 ,9.0,2660.42,209.91,12.19,26.17,175.81,9.35,21.38,11.48,7.35,2.00 ,2633.96,12.0,7.35,10.0,7.5,3.92,9.48,7.55,3.52,7.46,7.47 ,9.0,160.01 ,75.0,70.0,41.67 ,42.09 ,0.06 ,0.08 ,284.74 ,263.12 ,3511.94 ,3800.60 
2038-01-04 20:00:00,1.86,400.0,28.0,0.96 ,160.04 ,9.0,2659.58,208.56,12.17,25.83,175.1,9.36,20.63,11.52,7.35,2.00 ,2636.04,12.0,7.35,10.0,7.5,4.08,9.52,7.55,3.48,7.45,7.42 ,9.0,159.98 ,75.0,70.0,41.67 ,42.04 ,0.06 ,0.08 ,284.52 ,263.20 ,3514.72 ,3799.40 
2038-01-04 21:00:00,1.85,399.98,28.0,0.96 ,160.00 ,9.0,2658.75,207.21,12.15,25.5,174.4,9.38,19.88,11.56,7.36,2.00 ,2638.13,12.0,7.34,10.0,7.5,4.25,9.56,7.56,3.44,7.45,7.41 ,9.0,160.02 ,75.0,70.0,41.67 ,41.99 ,0.06 ,0.08 ,284.29 ,263.28 ,3517.50 ,3798.21 
2038-01-04 22:00:00,1.85,400.06,28.0,0.98 ,159.97 ,9.0,2657.92,205.85,12.12,25.17,173.69,9.39,19.13,11.6,7.36,2.00 ,2640.21,12.0,7.34,10.0,7.5,4.42,9.6,7.56,3.4,7.44,7.32 ,9.0,159.97 ,75.0,70.0,41.67 ,41.95 ,0.06 ,0.08 ,284.07 ,263.36 ,3520.28 ,3797.02 
2038-01-04 23:00:00,1.87,400.25,28.0,0.92 ,159.96 ,9.0,2657.08,204.5,12.1,24.83,172.98,9.4,18.38,11.65,7.36,2.00 ,2642.29,12.0,7.34,10.0,7.5,4.58,9.65,7.56,3.35,7.44,7.34 ,9.0,159.96 ,75.0,70.0,41.67 ,41.90 ,0.06 ,0.08 ,283.84 ,263.45 ,3523.06 ,3795.83 
2039-01-05 00:00:00,1.88,400.06,28.0,0.81 ,160.02 ,9.0,2656.25,203.15,12.08,24.5,172.27,9.41,17.63,11.69,7.37,2.00 ,2644.38,12.0,7.33,10.0,7.5,4.75,9.69,7.57,3.31,7.44,7.41 ,9.0,159.97 ,80.0,70.0,44.44 ,44.64 ,0.06 ,0.08 ,302.53 ,263.53 ,3305.47 ,3794.64 
2039-01-05 01:00:00,1.91,399.69,28.0,0.82 ,159.99 ,9.0,2655.42,201.79,12.05,24.17,171.56,9.42,16.88,11.73,7.37,2.00 ,2646.46,12.0,7.33,10.0,7.5,4.92,9.73,7.57,3.27,7.43,7.34 ,9.0,160.01 ,80.0,70.0,44.44 ,44.59 ,0.06 ,0.08 ,302.29 ,263.61 ,3308.07 ,3793.45 
2039-01-05 02:00:00,1.84,399.89,28.0,0.87 ,160.00 ,9.0,2654.58,200.44,12.03,23.83,170.85,9.44,16.13,11.77,7.38,2.00 ,2648.54,12.0,7.32,10.0,7.5,5.08,9.77,7.58,3.23,7.43,7.34 ,9.0,160.00 ,80.0,70.0,44.44 ,44.55 ,0.06 ,0.08 ,302.05 ,263.69 ,3310.68 ,3792.26 
2039-01-05 03:00:00,1.81,400.12,28.0,0.93 ,159.97 ,9.0,2653.75,199.09,12.01,23.5,170.15,9.45,15.38,11.81,7.38,2.00 ,2650.63,12.0,7.32,10.0,7.5,5.25,9.81,7.58,3.19,7.42,7.36 ,9.0,160.01 ,80.0,70.0,44.44 ,44.50 ,0.06 ,0.08 ,301.82 ,263.78 ,3313.28 ,3791.07 
2039-01-05 04:00:00,1.8,399.93,28.0,1.00 ,160.03 ,9.0,2652.92,197.74,11.98,23.17,169.44,9.46,14.63,11.85,7.39,2.00 ,2652.71,12.0,7.31,10.0,7.5,5.42,9.85,7.59,3.15,7.41,7.31 ,9.0,160.04 ,80.0,70.0,44.44 ,44.45 ,0.06 ,0.08 ,301.58 ,263.86 ,3315.89 ,3789.88 
2039-01-05 05:00:00,1.76,400.12,28.0,1.07 ,159.93 ,9.0,2652.08,196.38,11.96,22.83,168.73,9.47,13.88,11.9,7.39,2.00 ,2654.79,12.0,7.31,10.0,7.5,5.58,9.9,7.59,3.1,7.41,7.39 ,9.0,160.04 ,80.0,70.0,44.44 ,44.40 ,0.06 ,0.08 ,301.34 ,263.94 ,3318.49 ,3788.69 
2039-01-05 06:00:00,1.75,399.91,28.0,1.12 ,159.96 ,9.0,2651.25,195.03,11.94,22.5,168.02,9.48,13.13,11.94,7.39,2.00 ,2656.88,12.0,7.31,10.0,7.5,5.75,9.94,7.59,3.06,7.4,7.39 ,9.0,160.06 ,80.0,70.0,44.44 ,44.35 ,0.06 ,0.08 ,301.11 ,264.03 ,3321.09 ,3787.50 
2039-01-05 07:00:00,1.81,399.9,28.0,1.12 ,160.05 ,9.0,2650.42,193.68,11.91,22.17,167.31,9.49,12.38,11.98,7.4,2.00 ,2658.96,12.0,7.3,10.0,7.5,5.92,9.98,7.6,3.02,7.38,7.47 ,9.0,160.00 ,80.0,70.0,44.44 ,44.30 ,0.06 ,0.08 ,300.87 ,264.11 ,3323.70 ,3786.31 
2039-01-05 08:00:00,1.84,400.15,28.0,1.10 ,159.98 ,9.0,2649.03,193.93,11.92,22.31,166.6,9.52,12.26,11.97,7.4,2.00 ,2657.57,11.98,7.3,10.0,7.5,6.13,9.99,7.6,3.12,7.39,7.41 ,9.0,159.97 ,80.0,70.0,44.44 ,44.30 ,0.06 ,0.08 ,301.03 ,264.25 ,3321.96 ,3784.33 
2039-01-05 09:00:00,1.81,400.24,28.0,1.10 ,160.00 ,9.0,2647.08,195.79,11.96,22.92,165.9,9.56,12.79,11.9,7.4,2.00 ,2652.71,11.95,7.3,10.0,7.5,6.38,9.98,7.6,3.35,7.38,7.51 ,9.0,159.98 ,80.0,70.0,44.44 ,44.35 ,0.06 ,0.08 ,301.58 ,264.44 ,3315.89 ,3781.55 
2039-01-05 10:00:00,1.9,399.81,28.0,1.08 ,159.96 ,9.0,2645.14,197.64,12.01,23.53,165.19,9.61,13.32,11.84,7.4,2.00 ,2647.85,11.92,7.31,10.0,7.5,6.63,9.97,7.6,3.59,7.38,7.53 ,9.0,160.05 ,80.0,70.0,44.44 ,44.40 ,0.06 ,0.08 ,302.13 ,264.64 ,3309.81 ,3778.77 
2039-01-05 11:00:00,1.92,400.14,28.0,1.03 ,160.02 ,9.0,2643.19,199.5,12.05,24.14,164.48,9.65,13.85,11.77,7.4,2.00 ,2642.99,11.89,7.31,10.0,7.5,6.88,9.95,7.6,3.83,7.38,7.50 ,9.0,160.03 ,80.0,70.0,44.44 ,44.45 ,0.06 ,0.08 ,302.69 ,264.83 ,3303.73 ,3775.99 
2039-01-05 12:00:00,1.86,399.83,28.0,0.93 ,159.97 ,9.0,2641.25,201.36,12.09,24.75,163.77,9.69,14.38,11.71,7.39,2.00 ,2638.13,11.86,7.31,10.0,7.5,7.13,9.94,7.6,4.06,7.39,7.41 ,9.0,159.96 ,80.0,70.0,44.44 ,44.50 ,0.06 ,0.08 ,303.25 ,265.03 ,3297.66 ,3773.21 
2039-01-05 13:00:00,1.91,399.77,28.0,0.90 ,160.01 ,9.0,2639.31,203.21,12.14,25.36,163.06,9.74,14.9,11.65,7.39,2.00 ,2633.26,11.82,7.32,10.0,7.5,7.38,9.92,7.6,4.3,7.42,7.43 ,9.0,160.04 ,80.0,70.0,44.44 ,44.55 ,0.06 ,0.08 ,303.81 ,265.22 ,3291.58 ,3770.44 
2039-01-05 14:00:00,1.89,400.08,28.0,0.90 ,160.01 ,9.0,2637.36,205.07,12.18,25.97,162.35,9.78,15.43,11.58,7.39,2.00 ,2628.4,11.79,7.32,10.0,7.5,7.63,9.91,7.6,4.53,7.42,7.40 ,9.0,159.97 ,80.0,70.0,44.44 ,44.60 ,0.06 ,0.08 ,304.37 ,265.42 ,3285.50 ,3767.66 
2039-01-05 15:00:00,1.92,400.2,28.0,0.93 ,159.97 ,9.0,2635.42,205.69,12.2,26.58,161.75,9.8,15.96,11.52,7.39,2.00 ,2623.54,11.76,7.32,10.0,7.5,7.88,9.9,7.6,4.77,7.41,7.38 ,9.0,159.98 ,80.0,70.0,44.44 ,44.65 ,0.06 ,0.08 ,304.93 ,265.61 ,3279.43 ,3764.88 
2039-01-05 16:00:00,1.96,399.99,28.0,0.91 ,160.02 ,9.0,2633.47,205.06,12.19,27.19,161.25,9.8,16.49,11.45,7.39,2.00 ,2618.68,11.73,7.32,10.0,7.5,8.13,9.88,7.6,5.01,7.41,7.45 ,9.0,160.01 ,80.0,70.0,44.44 ,44.70 ,0.06 ,0.08 ,305.50 ,265.81 ,3273.35 ,3762.10 
2039-01-05 17:00:00,1.97,402.04,28.0,0.87 ,160.76 ,9.0,2631.53,204.44,12.18,27.81,160.75,9.8,17.01,11.39,7.39,2.00 ,2613.82,11.69,7.33,10.0,7.5,8.38,9.87,7.6,5.24,7.41,7.40 ,9.0,160.73 ,80.0,70.0,44.44 ,44.75 ,0.06 ,0.08 ,306.07 ,266.01 ,3267.27 ,3759.33 
2039-01-05 18:00:00,1.98,420.11,28.0,0.86 ,168.03 ,9.0,2629.58,203.81,12.18,28.42,160.25,9.81,17.54,11.32,7.39,2.00 ,2608.96,11.66,7.33,10.0,7.5,8.63,9.85,7.6,5.48,7.41,7.35 ,9.0,167.99 ,80.0,70.0,44.44 ,44.80 ,0.06 ,0.08 ,306.64 ,266.20 ,3261.20 ,3756.55 
2039-01-05 19:00:00,1.94,419.92,28.0,0.82 ,168.01 ,9.0,2627.64,203.19,12.17,29.03,159.75,9.81,18.07,11.26,7.38,2.00 ,2604.1,11.63,7.33,10.0,7.5,8.88,9.84,7.6,5.72,7.39,7.35 ,9.0,168.03 ,80.0,70.0,44.44 ,44.85 ,0.06 ,0.08 ,307.21 ,266.40 ,3255.12 ,3753.77 
2039-01-05 20:00:00,1.87,420.26,28.0,0.81 ,167.97 ,9.0,2625.69,202.56,12.17,29.64,159.25,9.81,18.6,11.19,7.38,2.00 ,2599.24,11.6,7.33,10.0,7.5,9.13,9.83,7.6,5.95,7.35,7.43 ,9.0,167.92 ,80.0,70.0,44.44 ,44.90 ,0.06 ,0.08 ,307.78 ,266.60 ,3249.05 ,3750.99 
2039-01-05 21:00:00,1.91,420.16,28.0,0.75 ,168.05 ,9.0,2623.75,201.94,12.16,30.25,158.75,9.81,19.13,11.13,7.38,2.00 ,2594.38,11.57,7.34,10.0,7.5,9.38,9.81,7.6,6.19,7.35,7.43 ,9.0,167.98 ,80.0,70.0,44.44 ,44.95 ,0.06 ,0.08 ,308.36 ,266.79 ,3242.97 ,3748.21 
2039-01-05 22:00:00,1.89,419.99,28.0,0.68 ,167.96 ,9.0,2621.81,201.31,12.15,30.86,158.25,9.81,19.65,11.07,7.38,2.00 ,2589.51,11.53,7.34,10.0,7.5,9.63,9.8,7.6,6.42,7.35,7.36 ,9.0,167.99 ,80.0,70.0,44.44 ,45.00 ,0.06 ,0.08 ,308.94 ,266.99 ,3236.89 ,3745.44 
2039-01-05 23:00:00,1.9,419.99,28.0,0.65 ,168.01 ,9.0,2619.86,200.69,12.15,31.47,157.75,9.81,20.18,11.0,7.38,2.00 ,2584.65,11.5,7.34,10.0,7.5,9.88,9.79,7.6,6.66,7.35,7.43 ,9.0,168.00 ,80.0,70.0,44.44 ,45.05 ,0.06 ,0.08 ,309.52 ,267.19 ,3230.82 ,3742.66 
2040-01-05 00:00:00,2.01,420.02,28.0,0.66 ,167.99 ,9.0,2617.92,200.06,12.14,32.08,157.25,9.81,20.71,10.94,7.38,2.00 ,2579.79,11.47,7.35,10.0,7.5,10.13,9.77,7.6,6.9,7.35,7.43 ,9.0,168.00 ,75.0,70.0,41.67 ,42.28 ,0.06 ,0.08 ,290.72 ,267.39 ,3439.72 ,3739.88 
2040-01-05 01:00:00,2.03,419.82,28.0,0.67 ,168.00 ,9.0,2615.97,199.44,12.14,32.69,156.75,9.82,21.24,10.87,7.38,2.00 ,2574.93,11.44,7.35,10.0,7.5,10.38,9.76,7.6,7.13,7.34,7.45 ,9.0,168.04 ,75.0,70.0,41.67 ,42.33 ,0.06 ,0.08 ,291.27 ,267.59 ,3433.24 ,3737.10 
2040-01-05 02:00:00,2.05,420.15,28.0,0.58 ,168.00 ,9.0,2614.03,198.81,12.13,33.31,156.25,9.82,21.76,10.81,7.37,2.00 ,2570.07,11.4,7.35,10.0,7.5,10.63,9.74,7.6,7.37,7.34,7.42 ,9.0,168.00 ,75.0,70.0,41.67 ,42.38 ,0.06 ,0.08 ,291.82 ,267.79 ,3426.76 ,3734.33 
2040-01-05 03:00:00,2.04,419.7,28.0,0.52 ,168.01 ,9.0,2612.08,198.19,12.12,33.92,155.75,9.82,22.29,10.74,7.37,2.00 ,2565.21,11.37,7.35,10.0,7.5,10.88,9.73,7.6,7.6,7.34,7.45 ,9.0,168.03 ,75.0,70.0,41.67 ,42.43 ,0.06 ,0.08 ,292.37 ,267.99 ,3420.28 ,3731.55 
2040-01-05 04:00:00,2.05,419.7,28.0,0.51 ,168.00 ,9.0,2610.14,197.56,12.12,34.53,155.25,9.82,22.82,10.68,7.37,2.00 ,2560.35,11.34,7.36,10.0,7.5,11.13,9.72,7.6,7.84,7.34,7.46 ,9.0,167.95 ,75.0,70.0,41.67 ,42.48 ,0.06 ,0.08 ,292.93 ,268.18 ,3413.80 ,3728.77 
2040-01-05 05:00:00,1.98,420.1,28.0,0.52 ,167.82 ,9.0,2608.19,196.94,12.11,35.14,154.75,9.82,23.35,10.61,7.37,2.00 ,2555.49,11.31,7.36,10.0,7.5,11.38,9.7,7.6,8.08,7.34,7.45 ,9.0,167.99 ,75.0,70.0,41.67 ,42.53 ,0.06 ,0.08 ,293.49 ,268.38 ,3407.31 ,3725.99 
2040-01-05 06:00:00,2.03,420.15,28.0,0.49 ,168.04 ,9.0,2606.25,196.31,12.1,35.75,154.25,9.82,23.88,10.55,7.37,2.00 ,2550.63,11.27,7.36,10.0,7.5,11.63,9.69,7.6,8.31,7.34,7.46 ,9.0,168.00 ,75.0,70.0,41.67 ,42.58 ,0.06 ,0.08 ,294.05 ,268.59 ,3400.83 ,3723.21 
2040-01-05 07:00:00,2.06,419.92,28.0,0.62 ,167.88 ,9.0,2604.31,195.69,12.1,36.36,153.75,9.83,24.4,10.48,7.37,2.00 ,2545.76,11.24,7.37,10.0,7.5,11.88,9.67,7.6,8.55,7.35,7.46 ,9.0,168.04 ,75.0,70.0,41.67 ,42.62 ,0.06 ,0.08 ,294.61 ,268.79 ,3394.35 ,3720.44 
2040-01-05 08:00:00,2.04,420.29,28.0,1.20 ,167.99 ,9.0,2602.36,195.06,12.09,36.97,153.25,9.83,24.93,10.42,7.37,2.00 ,2540.9,11.21,7.37,10.0,7.5,12.13,9.66,7.6,8.78,7.36,7.54 ,9.0,168.00 ,75.0,70.0,41.67 ,42.67 ,0.06 ,0.08 ,295.17 ,268.99 ,3387.87 ,3717.66 
2040-01-05 09:00:00,2.0,420.01,28.0,1.56 ,167.99 ,9.0,2600.42,194.44,12.09,37.58,152.75,9.83,25.46,10.36,7.36,2.00 ,2536.04,11.18,7.37,10.0,7.5,12.38,9.65,7.6,9.02,7.38,7.53 ,9.0,167.98 ,75.0,70.0,41.67 ,42.72 ,0.06 ,0.08 ,295.74 ,269.19 ,3381.39 ,3714.88 
2040-01-05 10:00:00,1.95,419.93,28.0,1.76 ,168.01 ,9.0,2598.47,193.81,12.08,38.19,152.25,9.83,25.99,10.29,7.36,2.00 ,2531.18,11.15,7.37,10.0,7.5,12.63,9.63,7.6,9.26,7.37,7.51 ,9.0,167.99 ,75.0,70.0,41.67 ,42.77 ,0.06 ,0.08 ,296.30 ,269.39 ,3374.91 ,3712.10 
2040-01-05 11:00:00,1.97,420.14,28.0,1.79 ,168.04 ,9.0,2596.53,193.19,12.07,38.81,151.75,9.83,26.51,10.23,7.36,2.00 ,2526.32,11.11,7.38,10.0,7.5,12.88,9.62,7.6,9.49,7.35,7.53 ,9.0,168.02 ,75.0,70.0,41.67 ,42.82 ,0.06 ,0.08 ,296.87 ,269.59 ,3368.43 ,3709.33 
2040-01-05 12:00:00,1.99,420.09,28.0,1.78 ,167.99 ,9.0,2594.58,192.56,12.07,39.42,151.25,9.83,27.04,10.16,7.36,2.00 ,2521.46,11.08,7.38,10.0,7.5,13.13,9.6,7.6,9.73,7.34,7.50 ,9.0,168.01 ,75.0,70.0,41.67 ,42.88 ,0.06 ,0.08 ,297.45 ,269.79 ,3361.94 ,3706.55 
2040-01-05 13:00:00,2.07,419.77,28.0,1.84 ,168.02 ,9.0,2592.64,191.94,12.06,40.03,150.75,9.83,27.57,10.1,7.36,2.00 ,2516.6,11.05,7.38,10.0,7.5,13.38,9.59,7.6,9.97,7.37,7.54 ,9.0,168.01 ,75.0,70.0,41.67 ,42.93 ,0.06 ,0.08 ,298.02 ,270.00 ,3355.46 ,3703.77 
2040-01-05 14:00:00,2.08,419.84,28.0,1.90 ,168.01 ,9.0,2590.69,191.31,12.06,40.64,150.25,9.84,28.1,10.03,7.36,2.00 ,2511.74,11.02,7.38,10.0,7.5,13.63,9.58,7.6,10.2,7.44,7.61 ,9.0,167.98 ,75.0,70.0,41.67 ,42.98 ,0.06 ,0.08 ,298.60 ,270.20 ,3348.98 ,3700.99 
2040-01-05 15:00:00,2.01,419.88,28.0,1.99 ,168.00 ,9.0,2588.75,191.1,12.05,41.25,150.13,9.84,28.63,10.02,7.36,2.00 ,2506.88,10.98,7.39,10.0,7.5,13.88,9.56,7.6,10.44,7.44,7.48 ,9.0,167.98 ,75.0,70.0,41.67 ,43.03 ,0.06 ,0.08 ,299.18 ,270.40 ,3342.50 ,3698.21 
2040-01-05 16:00:00,1.97,420.19,28.0,2.07 ,168.01 ,9.0,2586.81,191.31,12.04,41.86,150.38,9.84,29.15,10.06,7.35,2.00 ,2502.01,10.94,7.39,10.0,7.5,14.13,9.55,7.6,10.67,7.44,7.57 ,9.0,168.02 ,75.0,70.0,41.67 ,43.08 ,0.06 ,0.08 ,299.76 ,270.60 ,3336.02 ,3695.44 
2040-01-05 17:00:00,1.96,420.09,28.0,2.10 ,168.02 ,9.0,2584.86,191.52,12.04,42.47,150.63,9.84,29.68,10.1,7.35,2.00 ,2497.15,10.9,7.39,10.0,7.5,14.38,9.54,7.6,10.91,7.45,7.63 ,9.0,167.96 ,75.0,70.0,41.67 ,43.13 ,0.06 ,0.08 ,300.34 ,270.81 ,3329.54 ,3692.66 
2040-01-05 18:00:00,1.91,419.57,28.0,2.16 ,168.08 ,9.0,2582.92,191.73,12.03,43.08,150.88,9.84,30.21,10.15,7.35,2.00 ,2492.29,10.85,7.4,10.0,7.5,14.63,9.52,7.6,11.15,7.47,7.66 ,9.0,168.01 ,75.0,70.0,41.67 ,43.18 ,0.06 ,0.08 ,300.93 ,271.01 ,3323.06 ,3689.88 
2040-01-05 19:00:00,1.98,419.97,28.0,2.23 ,168.01 ,9.0,2580.97,191.94,12.02,43.69,151.13,9.84,30.74,10.19,7.35,2.00 ,2487.43,10.81,7.4,10.0,7.5,14.88,9.51,7.6,11.38,7.5,7.68 ,9.0,168.02 ,75.0,70.0,41.67 ,43.23 ,0.06 ,0.08 ,301.52 ,271.22 ,3316.57 ,3687.10 
2040-01-05 20:00:00,1.9,420.32,28.0,2.25 ,167.98 ,9.0,2579.03,192.15,12.02,44.31,151.38,9.85,31.26,10.23,7.35,2.00 ,2482.57,10.77,7.4,10.0,7.5,15.13,9.49,7.6,11.62,7.54,7.66 ,9.0,167.99 ,75.0,70.0,41.67 ,43.29 ,0.06 ,0.08 ,302.11 ,271.42 ,3310.09 ,3684.33 
2040-01-05 21:00:00,1.92,420.0,28.0,2.25 ,168.04 ,9.0,2577.08,192.35,12.01,44.92,151.63,9.85,31.79,10.27,7.35,2.00 ,2477.71,10.73,7.4,10.0,7.5,15.38,9.48,7.6,11.85,7.5,7.71 ,9.0,167.99 ,75.0,70.0,41.67 ,43.34 ,0.06 ,0.08 ,302.70 ,271.62 ,3303.61 ,3681.55 
2040-01-05 22:00:00,2.35,420.05,28.0,2.24 ,167.97 ,9.0,2575.14,192.56,12.01,45.53,151.88,9.85,32.32,10.31,7.35,2.00 ,2472.85,10.69,7.41,10.0,7.5,15.63,9.47,7.6,12.09,7.53,7.93 ,9.0,168.02 ,75.0,70.0,41.67 ,43.39 ,0.06 ,0.08 ,303.29 ,271.83 ,3297.13 ,3678.77 
2040-01-05 23:00:00,2.46,419.91,28.0,2.32 ,167.99 ,9.0,2573.19,192.77,12.0,46.14,152.13,9.85,32.85,10.35,7.35,2.00 ,2467.99,10.65,7.41,10.0,7.5,15.88,9.45,7.6,12.33,7.48,8.39 ,9.0,168.00 ,75.0,70.0,41.67 ,43.44 ,0.06 ,0.08 ,303.89 ,272.04 ,3290.65 ,3675.99 
